OrderNumber,OrderDateTime,CustomerNumber,CustomerName,Address1,Address2,City,Province,OrderTotal,OrderSource,ContactName,ContactEmail,InternalOrder,ScheduledDelivery,ScheduledDeliveryDate
331718,2023-07-04 16:23:27,CUST0403,Davis-Murphy,877 Leonard Glen Apt. 679,,Stephaniehaven,MS,869.64,Cash Counter,Pris Stratton,marksmith@zuniga.com,1,0,
404576,2023-01-12 17:51:23,CUST0203,"Cox, Hoover and Collins",849 Wilson Drives Apt. 431,,New Matthewberg,AL,1679.74,Email,Pris Stratton,cdelacruz@white.com,0,0,
555726,2024-09-19 16:40:45,CUST0063,"Taylor, Carlson and Howard",384 Jay Village Suite 742,,South Christopherland,NY,3146.9,Email,Roy Batty,lmoore@snow-carter.biz,0,0,
889147,2023-04-15 16:44:31,CUST0330,"Collins, Gonzalez and Ray",589 Scott Plaza Suite 643,Apt. 646,Martinezfort,GA,3085.36,SalesRep,Zhora,alopez@gmail.com,0,1,2024-08-31
887139,2023-08-12 22:36:32,CUST0118,Brown Ltd,97873 Casey Mountains Apt. 986,,East Annettebury,AL,156.22,Email,Rick Deckard,bchang@harrington-chavez.com,0,1,2024-10-10
664134,2023-03-16 18:54:02,CUST0402,"Davis, Williams and Williams",9674 Briggs Track Suite 997,Apt. 528,Port Ruben,MD,4563.62,SalesRep,Gaff,webbmelissa@lopez.biz,0,0,
488419,2023-06-27 19:32:38,CUST0380,Ramirez-Hooper,592 Summers Mountain,,New Jacqueline,FL,4586.87,Online,Rachael,jessica27@flowers.com,0,0,
599882,2023-02-16 18:40:58,CUST0423,Savage-Peterson,07593 Vega Islands Suite 801,,Ricardoton,MD,3331.9,Phone,Bryant,johnsonmaria@yahoo.com,0,1,2024-03-27
288239,2023-09-17 12:26:51,CUST0068,"Rogers, Chavez and Hammond",79271 Kimberly Camp Apt. 685,,East Margaret,CO,4390.02,Fax,Rick Deckard,lchapman@chase.com,0,0,
493699,2024-11-13 10:35:19,CUST0260,Stephens-Dalton,84966 Sharp Walk Suite 081,Apt. 374,Lake Maurice,NY,160.2,Cash Counter,Gaff,shansen@gmail.com,1,1,2025-05-18
732283,2023-04-04 19:23:03,CUST0357,Lewis-Dunn,90301 Vargas Corners Apt. 459,Apt. 297,Lake Daniel,MA,3043.74,Phone,J.F. Sebastian,sweeneyrichard@gmail.com,1,1,2025-03-10
979678,2024-10-21 02:41:20,CUST0304,Wagner LLC,136 Ronnie Vista Suite 081,,Simsville,PA,1039.72,SalesRep,Pris Stratton,gmoore@gmail.com,1,1,2025-04-09
132137,2024-10-27 03:18:59,CUST0411,Taylor-Mason,4234 Danny Well,,Kimberlymouth,WA,3567.67,Email,Rick Deckard,tbrooks@gaines.com,1,0,
108612,2024-03-12 01:39:58,CUST0092,"Morris, Powell and York",311 Cook Freeway,,Sharonbury,RI,120.11,Email,Gaff,butlermelissa@gmail.com,1,0,
974370,2023-08-11 22:36:11,CUST0195,Wyatt-Grant,735 Richardson Pass Suite 509,Suite 627,South Jesus,MS,1891.22,Online,Bryant,suttonrobert@saunders.com,1,1,2024-09-17
999659,2024-06-16 21:04:38,CUST0395,Brown-Davis,05352 Connie Springs,,Lake Richardtown,CT,4403.12,Cash Counter,Gaff,andersondalton@hotmail.com,0,1,2024-11-10
547251,2024-06-17 16:39:32,CUST0457,Brown Ltd,58880 Ricky Loaf,,Port John,WY,4115.48,Phone,Gaff,jose74@smith.org,1,0,
649028,2023-01-15 22:09:52,CUST0181,Johnson-Reyes,27250 Morrison Tunnel Apt. 465,,South Brandonborough,AR,3228.15,SalesRep,Pris Stratton,taylorperez@hotmail.com,0,1,2023-06-26
541780,2023-07-25 23:27:36,CUST0364,"Ward, Lynch and Burns",091 Ortiz Wells,Apt. 769,North Peter,AZ,3493.85,Cash Counter,Zhora,henrylawrence@gmail.com,1,1,2024-03-10
218770,2023-09-10 13:53:25,CUST0017,Tran-Johnson,6295 Kathy Court,Apt. 849,Scottshire,CA,3732.61,Online,Rick Deckard,kyle73@gmail.com,1,1,2024-12-04
521631,2023-05-27 15:15:00,CUST0353,"Garrett, Walton and Blanchard",77971 Graham Valleys Apt. 983,,New Dariusland,IL,2143.16,SalesRep,Pris Stratton,elizabeth55@hotmail.com,1,0,
872117,2024-08-31 01:08:23,CUST0376,Gibson-Knox,65607 Patterson Locks,,Charlesmouth,SD,2752.85,Online,Bryant,alishavilla@hotmail.com,1,1,2024-12-28
580851,2023-05-19 16:27:56,CUST0310,Stone LLC,790 King Springs Apt. 678,,North Jameshaven,OR,4920.86,Phone,J.F. Sebastian,eric52@gmail.com,0,0,
390929,2023-07-13 21:14:38,CUST0045,Delgado-Johnson,464 Robertson Village,Suite 546,Tiffanybury,WY,420.77,Cash Counter,Rachael,nathandelacruz@hotmail.com,1,1,2025-06-17
947109,2024-03-29 10:13:11,CUST0309,Morris-Duke,755 Ryan Mission Suite 621,,Lake Deniseburgh,WY,1935.19,Cash Counter,Gaff,catherine59@gmail.com,1,1,2025-02-28
666054,2024-12-01 07:19:22,CUST0258,Smith Inc,57944 David Trail,,South Tracymouth,ID,1764.81,Fax,Pris Stratton,angelica71@malone.net,0,0,
542348,2024-07-29 19:00:47,CUST0188,Holland-Sullivan,2842 Caleb Dale,,East Edwardberg,SD,4963.93,Email,Rachael,julietapia@yahoo.com,0,0,
865212,2024-01-26 23:53:43,CUST0307,Hart-Smith,918 Amanda Plaza Suite 901,Apt. 585,East Michaelhaven,MA,4967.18,Email,Pris Stratton,perezjessica@yahoo.com,0,1,2024-05-18
894679,2023-04-20 10:59:48,CUST0458,Kim and Sons,689 Johnson Green Apt. 852,,Sabrinaland,VA,4256.01,Fax,Pris Stratton,bethany92@hotmail.com,1,1,2024-08-07
475746,2024-03-23 03:28:26,CUST0217,Blake-Johnson,9537 Wilson Shores,Suite 138,South Dawn,WA,3847.8,Online,Rachael,paul33@hotmail.com,1,1,2024-06-03
226984,2024-04-21 20:13:48,CUST0035,Mcdonald-Young,667 Duran Via Apt. 413,,Andrewland,NV,1163.94,Online,Roy Batty,gmichael@holt.com,0,0,
808231,2023-03-20 23:49:53,CUST0226,Hale PLC,3781 Pamela Roads,,Lambview,NE,1423.32,Online,Bryant,chelsea17@hotmail.com,0,0,
185156,2024-09-19 12:57:48,CUST0415,"Hendrix, Moran and Moran",73382 Cox Fork Apt. 992,,Seanside,AR,270.14,Fax,Gaff,matthew86@walker.com,0,1,2025-05-30
659391,2023-08-08 23:14:55,CUST0443,James-Summers,9452 Michele Cape,,North Jamesmouth,MN,1890.92,Online,J.F. Sebastian,henrytimothy@hotmail.com,0,0,
607849,2023-07-12 03:17:23,CUST0400,Wilson PLC,1857 William Overpass Apt. 952,,Martinezfurt,IL,4113.75,Email,Bryant,seanyoung@yahoo.com,1,0,
339791,2023-08-12 19:28:29,CUST0201,Rocha-Rodriguez,9644 Kaitlyn Valley,,Hodgechester,OK,2044.92,Phone,Roy Batty,qbarber@hooper.com,0,1,2024-01-04
830897,2024-08-01 10:13:05,CUST0276,"Farmer, Rodriguez and Smith",609 Blackwell Cape Suite 379,Suite 085,Kelseyshire,MD,854.16,Cash Counter,J.F. Sebastian,bethanycampbell@gmail.com,0,0,
339396,2024-07-13 06:34:24,CUST0385,Cruz-Pham,4325 Chelsey Walk,,North Brittany,LA,2982.74,Online,Rachael,reevesashley@yahoo.com,0,1,2025-06-24
526744,2023-01-15 03:50:06,CUST0211,Thomas Inc,1936 Johnson Union,,East Jamesfurt,MD,3800.05,Fax,Gaff,vwhitaker@hobbs.com,0,0,
736867,2024-02-25 14:47:16,CUST0171,"Mckee, Gomez and Thompson",7885 Emily Lodge Suite 589,,Port Cherylton,NM,3745.66,Online,Pris Stratton,briancrawford@simpson.org,0,1,2024-12-27
657975,2024-07-11 02:20:47,CUST0294,Hutchinson Group,382 Michael Islands,,Port Krystal,SC,1700.02,Email,Pris Stratton,james20@taylor-henderson.com,1,1,2025-01-19
826855,2023-03-04 22:28:29,CUST0331,King-Jones,902 Hayes Viaduct,Suite 222,Meltonstad,IN,2160.92,Email,Pris Stratton,crystalwagner@dixon.com,0,0,
816075,2024-06-24 10:46:14,CUST0014,"Lewis, Robinson and Parker",27452 Kevin Ford Suite 825,Suite 922,Sherrichester,NH,1550.03,Phone,Roy Batty,elizabeth11@hotmail.com,0,0,
287554,2023-12-28 04:07:36,CUST0141,Joyce-Flynn,389 Mitchell Ville,,Richardmouth,NY,2784.38,SalesRep,Gaff,jason25@smith-johnson.com,0,1,2024-04-05
693334,2024-09-20 03:23:33,CUST0163,Dalton PLC,5420 Larson Junctions,,Hutchinsonbury,MS,3373.16,SalesRep,J.F. Sebastian,mike08@cohen-brown.net,1,0,
859048,2024-08-15 21:26:57,CUST0369,"Johnson, Ward and Harmon",3819 Haynes Lock,,Port Christopher,KY,396.77,Email,Rachael,nicholasstrickland@martinez.com,1,0,
657959,2024-03-27 02:26:30,CUST0309,Morris-Duke,755 Ryan Mission Suite 621,,Lake Deniseburgh,WY,3205.23,Cash Counter,Pris Stratton,sarah18@simon.biz,1,1,2025-04-24
735462,2023-10-31 16:45:35,CUST0122,Smith and Sons,48044 Brittany Village Apt. 490,,Mannstad,VT,4224.45,Online,Rachael,romeroaaron@grant-wright.com,0,0,
778698,2024-05-28 17:40:24,CUST0450,Obrien-Duncan,34543 Glover Route,,Lake Theresamouth,MN,2797.38,Phone,Rick Deckard,kellykathleen@bennett.com,0,1,2025-03-22
482060,2023-07-17 09:22:43,CUST0065,"Hanson, Rogers and Camacho",2948 Matthew Island,,New Rachelburgh,AL,3559.89,Online,Pris Stratton,brian79@smith.com,0,0,
497897,2024-09-23 05:01:26,CUST0269,Duncan-Fuentes,259 Jeffrey Ferry Suite 769,,Michaelside,NM,938.04,Fax,Rick Deckard,eweber@hotmail.com,1,0,
201913,2023-01-21 05:29:17,CUST0185,Morgan-Hebert,07389 Schroeder Locks Apt. 387,,Danielleside,NY,459.91,Email,J.F. Sebastian,fkirk@sanchez-stein.com,0,1,2024-09-26
255359,2024-08-13 16:59:40,CUST0181,Johnson-Reyes,27250 Morrison Tunnel Apt. 465,,South Brandonborough,AR,249.67,Phone,Gaff,lmiller@hotmail.com,1,1,2025-03-13
235870,2024-06-20 17:55:10,CUST0452,Burgess-Shannon,19550 John Fork Apt. 129,,Marcmouth,GA,20.22,SalesRep,Bryant,david27@gmail.com,1,1,2024-08-18
391840,2024-02-27 10:17:53,CUST0086,Wright and Sons,2123 James Harbors,,East Michael,ME,782.2,Online,Rachael,michaelhansen@yahoo.com,0,0,
456899,2023-05-08 08:46:25,CUST0172,Crawford and Sons,2988 Christina Springs,,Mcculloughport,MT,882.3,Fax,Roy Batty,mariasparks@gmail.com,0,0,
680336,2024-01-30 21:22:54,CUST0216,Ortiz-Jackson,23520 Brenda Curve,Apt. 422,Lake Joseph,ME,3594.39,SalesRep,Zhora,cynthia76@gmail.com,1,0,
613825,2023-12-09 05:49:13,CUST0155,Wagner PLC,93298 Hicks Stravenue,Apt. 319,Lake Logan,MI,1367.42,Cash Counter,J.F. Sebastian,gavingray@yahoo.com,0,1,2024-02-05
583822,2023-09-23 01:53:23,CUST0461,Archer LLC,42773 Mcclain Locks Suite 207,Apt. 730,Duranbury,NH,3829.41,Online,Bryant,pwoods@yahoo.com,0,0,
320847,2024-05-21 08:05:04,CUST0462,Nichols-Rodriguez,2866 Conley Islands,,Sandraborough,MO,1381.13,Online,Roy Batty,simmonswyatt@romero.biz,1,0,
918715,2023-05-25 03:36:05,CUST0076,"Carson, Martin and Coleman",6110 Erica Views,,North Tinaburgh,CT,2338.17,Cash Counter,Rachael,annegriffith@hotmail.com,1,1,2024-09-22
420543,2023-02-07 23:52:04,CUST0427,Hughes-Haas,26869 Sean Flat,,West Jasonborough,NE,2384.79,Cash Counter,Rick Deckard,munozjared@gmail.com,0,1,2023-09-25
753404,2023-07-22 21:44:46,CUST0026,Ruiz-Salazar,55020 Smith Branch Suite 095,,North Robin,IA,289.22,Fax,Pris Stratton,michaelmccullough@yahoo.com,1,0,
605522,2024-10-03 17:01:22,CUST0215,Rogers-Lewis,27238 Blake Motorway Suite 942,,East Susanhaven,MI,1114.77,Cash Counter,Zhora,mdavis@hotmail.com,1,0,
500504,2023-06-10 14:26:24,CUST0319,"Blake, Miller and Lamb",79426 Michael Lodge Suite 541,,East Amanda,OH,3295.97,Cash Counter,Gaff,stokeslaura@cox.net,0,1,2025-01-02
845279,2024-05-05 05:32:58,CUST0344,Morales-Baker,2077 Claire Road,Suite 714,Roseshire,AR,155.38,Email,Zhora,wwilliams@campos.org,0,0,
948016,2023-11-17 12:02:40,CUST0256,Miller Group,489 Patterson Drive,,Hernandezfurt,SC,305.14,Fax,J.F. Sebastian,william46@juarez.com,1,0,
778033,2023-02-01 05:05:13,CUST0445,"Jenkins, Hughes and Hall",6585 Alan Shore Apt. 115,,Josephburgh,OK,155.52,SalesRep,Bryant,epeterson@adams.com,0,1,2024-10-03
524178,2024-12-22 16:06:36,CUST0347,Smith-Craig,6554 Webb Land Suite 737,,Mahoneyville,OK,1005.37,Fax,J.F. Sebastian,lmartinez@waller.org,1,0,
897460,2023-02-10 08:10:05,CUST0284,Sharp-Murphy,15715 Williams Pine,,Zoeberg,MT,698.82,SalesRep,Zhora,jack57@gmail.com,0,0,
624857,2023-09-23 05:53:00,CUST0032,Thompson-Rivera,7127 Diana Tunnel,Apt. 857,Port Matthewmouth,OK,1897.03,Online,Rachael,sarahjohnson@gmail.com,0,0,
966319,2024-12-24 00:08:12,CUST0441,Hardin LLC,401 Mason Lake,,Stephenport,AK,4712.88,Fax,Rachael,smithamanda@hotmail.com,1,0,
885450,2023-04-28 13:22:39,CUST0457,Brown Ltd,58880 Ricky Loaf,,Port John,WY,741.51,Phone,Zhora,jerry07@george.biz,1,1,2024-07-24
530158,2024-08-28 04:02:32,CUST0062,"Ross, Jones and Snow",85758 Smith Inlet,,Tiffanystad,KS,3043.12,Fax,Gaff,christianrobinson@green.com,1,1,2025-05-30
309903,2024-01-08 16:37:06,CUST0265,"Walters, Gates and Wheeler",1831 Christopher Circle Apt. 512,,North Mary,KY,4809.33,Fax,Rachael,danielmartinez@rodriguez.com,0,1,2024-11-30
860892,2023-05-07 01:14:15,CUST0160,Mcdowell LLC,4446 Keller Walks Suite 837,,East Crystalstad,DE,2862.44,Cash Counter,Roy Batty,mckeetina@yahoo.com,0,1,2023-06-07
540655,2023-05-02 02:04:27,CUST0329,"Proctor, Camacho and Young",1900 Adams Island Suite 750,,Port Charlesborough,PA,203.04,Email,Zhora,theresapeterson@richardson-wilson.com,1,0,
760352,2024-01-04 02:47:29,CUST0358,Nguyen and Sons,695 Moore Roads Apt. 274,,Jenniferfort,MA,3852.45,Online,Zhora,travisli@hotmail.com,1,1,2024-01-20
842004,2023-09-25 14:58:21,CUST0363,Higgins PLC,674 Lang Dam,,Pachecoview,MO,1400.51,Online,Zhora,graybrittany@carter-chavez.net,0,0,
331620,2023-09-26 06:38:21,CUST0262,Chapman PLC,5673 Parker Spring Apt. 104,,New Jerry,NE,3534.51,Online,Bryant,hwalls@gmail.com,1,0,
599791,2024-04-15 22:23:41,CUST0071,Cole-Mendoza,2430 Mann Trail,,New Jessica,MD,1161.41,Online,Zhora,leeglenn@thomas.info,1,1,2024-12-22
568983,2023-12-11 15:58:56,CUST0370,Garcia-Lopez,13396 Timothy Station Suite 113,Suite 031,Michaelfurt,NY,1967.81,Email,Pris Stratton,albertbaker@cooke-johnson.com,1,1,2024-08-01
285834,2024-01-25 19:58:59,CUST0176,Wells-Cortez,123 Ray Stravenue,,West Joseph,NH,3479.93,Fax,Pris Stratton,alvarezwillie@yahoo.com,0,0,
981636,2024-12-30 07:08:47,CUST0083,Scott Ltd,84346 Austin Haven Suite 120,,Joshuafurt,AZ,4529.36,SalesRep,Rick Deckard,ulee@ramirez-green.com,1,0,
606588,2023-04-02 20:11:24,CUST0046,"Scott, Oneal and Barnes",2572 Dale Skyway,,West Erichaven,CT,1470.02,Fax,Zhora,leachcrystal@holt-greene.info,1,1,2023-05-12
668310,2023-04-03 01:25:39,CUST0255,"Stevens, Roach and Ingram",975 Elliott Key,,Ramirezchester,SC,701.46,Online,Bryant,rdaniels@ortiz-mcclure.biz,0,0,
122424,2024-06-17 18:15:28,CUST0465,Johns Ltd,72144 Porter Fields Suite 576,,Williamsport,OR,2803.36,Phone,Bryant,patelrobert@yahoo.com,1,0,
267754,2023-03-09 02:58:48,CUST0362,"Simmons, Jones and Smith",08718 Cheryl Roads Suite 420,,North Eric,ME,1361.07,Phone,Pris Stratton,brycewilliams@hotmail.com,0,1,2025-02-09
337110,2024-05-20 14:22:01,CUST0333,Richardson-Scott,142 Darlene Plains,,Colemouth,CA,4057.28,Email,Bryant,gomezbrittany@molina-adams.biz,0,1,2024-08-25
924753,2023-03-22 11:24:05,CUST0088,Morris-Davis,6439 Richard Port Apt. 398,,Diazside,NY,3297.92,Fax,Zhora,tinamorales@gmail.com,0,1,2023-04-11
275014,2024-07-20 15:52:38,CUST0087,"Martin, Cook and Davis",30990 Brian Walks,Suite 114,West Kristin,CA,1213.97,Fax,J.F. Sebastian,mayertina@hotmail.com,1,1,2024-07-31
584811,2024-09-03 04:18:58,CUST0417,"Williams, Murphy and Lloyd",710 Raymond Wells Suite 019,,Lake Dillon,MO,1879.61,SalesRep,Gaff,thomasdennis@meyer.biz,1,1,2025-03-08
319506,2024-09-13 12:01:48,CUST0466,Wilson and Sons,8701 Schwartz Gardens,,Benjaminmouth,CO,3858.09,Fax,J.F. Sebastian,varcher@yahoo.com,0,0,
895902,2023-03-06 17:31:12,CUST0417,"Williams, Murphy and Lloyd",710 Raymond Wells Suite 019,,Lake Dillon,MO,556.63,Fax,Rachael,susansmith@wilson-lopez.com,1,1,2024-07-29
452109,2023-07-27 11:40:11,CUST0349,"Holmes, Yoder and Hernandez",4855 Sarah Trace Suite 837,,West Brian,SC,1421.92,SalesRep,Pris Stratton,pgonzalez@yahoo.com,1,0,
159205,2024-12-27 17:03:58,CUST0470,Hernandez-Watts,3175 Vega Parkway,,Lake Tara,WV,1314.44,Fax,Roy Batty,croberts@gordon-jones.net,0,1,2025-03-27
511083,2023-09-05 12:55:01,CUST0395,Brown-Davis,05352 Connie Springs,,Lake Richardtown,CT,1803.1,Cash Counter,Rick Deckard,ginajohns@trujillo.com,0,0,
994115,2023-01-05 08:29:47,CUST0488,Garcia PLC,27508 Moreno Hills Suite 530,,Lake Lesliehaven,DC,2358.53,Phone,Rachael,schultzaudrey@yahoo.com,0,0,
253445,2023-04-25 15:52:56,CUST0243,"Gonzalez, Garrett and Curtis",3591 Douglas Heights,,Port Benjamin,NE,589.08,Email,Roy Batty,hayneskatie@morris.com,0,0,
176711,2023-05-22 23:16:12,CUST0147,Ruiz Ltd,7869 Lewis Pass Suite 945,,South Sarah,NJ,2422.87,Email,Bryant,ashleemorales@yahoo.com,1,1,2024-09-13
358644,2023-08-31 14:33:07,CUST0144,"Ryan, Martinez and Ramos",7219 Heidi Roads Suite 884,,Lake Susan,WA,936.97,Fax,Bryant,calvinwilson@hotmail.com,0,1,2025-03-22
612358,2023-04-08 21:42:58,CUST0127,"Sparks, Rose and Hendrix",3059 Hannah Trace Apt. 831,Apt. 713,West Josephstad,CA,4575.53,SalesRep,Rachael,ddaniels@hotmail.com,1,1,2023-05-05
889640,2023-04-07 09:36:34,CUST0026,Ruiz-Salazar,55020 Smith Branch Suite 095,,North Robin,IA,594.54,Online,Rick Deckard,sanderspaul@cohen-miller.biz,1,0,
497408,2024-06-21 16:32:35,CUST0059,Garcia PLC,79327 Long Field,,Watsontown,IL,199.14,SalesRep,Roy Batty,bryanjessica@hotmail.com,1,0,
565031,2023-03-14 10:48:19,CUST0123,Haley LLC,52355 Laura Flat,,Shannonville,MA,2180.35,SalesRep,Rachael,boonethomas@hotmail.com,1,0,
529208,2024-05-26 10:55:20,CUST0078,Schroeder and Sons,63693 Leslie Forge,,West Amanda,AZ,371.39,SalesRep,Rick Deckard,joel31@gmail.com,1,0,
863568,2023-02-20 14:35:02,CUST0391,Lawrence-Lewis,98017 Justin Wells Apt. 447,,Deniseland,AZ,1632.13,Email,Rachael,williamwilliams@martinez.com,1,1,2024-01-02
615321,2024-12-11 04:24:34,CUST0408,"Mason, Huber and Stone",4407 Donald Ferry Apt. 727,,North Jeanetteborough,ND,2492.76,Fax,Rachael,thomas06@fields.com,0,1,2025-01-01
690184,2024-02-08 22:41:18,CUST0291,Cooley-Hansen,6644 Brandon Station,Apt. 301,Armstrongchester,ID,322.84,Online,Pris Stratton,phodge@gmail.com,1,1,2024-05-18
119968,2023-05-11 12:33:21,CUST0277,"Cook, Stewart and Smith",927 Chavez Path Apt. 579,,North Tiffanyland,WI,2939.48,SalesRep,Roy Batty,sherry26@greene-morales.com,1,1,2024-09-03
752883,2023-11-25 22:51:24,CUST0412,"Drake, Higgins and Davis",7177 Andrew Tunnel Apt. 530,,New Lee,PA,4700.36,Fax,J.F. Sebastian,ljohnson@gmail.com,1,0,
602529,2023-06-18 08:43:49,CUST0390,Townsend-Lopez,9180 Christopher Path,Apt. 926,Michaelport,NE,1403.48,Phone,Bryant,samuelcruz@hotmail.com,1,1,2024-09-12
417068,2023-09-10 19:04:39,CUST0385,Cruz-Pham,4325 Chelsey Walk,,North Brittany,LA,786.23,Fax,Gaff,reynoldsraymond@coleman.com,1,1,2025-04-29
736414,2023-09-05 00:14:50,CUST0152,"Butler, Doyle and Thomas",3415 Rebecca Meadow Suite 375,,Briannafurt,NE,485.73,Phone,Bryant,rebeccaware@yahoo.com,1,0,
206904,2024-01-26 15:10:42,CUST0375,Thomas and Sons,38816 Daniel Spur,,East Jennifer,FL,3769.76,Phone,Roy Batty,andrewcurtis@gregory.com,0,1,2025-04-12
246843,2023-09-28 08:51:17,CUST0096,Mclaughlin PLC,4613 Johnson Squares,,South Clayton,TX,1583.93,Phone,Rachael,lwilliams@davenport.com,1,0,
237834,2023-04-08 04:51:53,CUST0021,Zuniga-Cox,55816 Raymond Trafficway,,Delgadoside,PA,1873.26,Phone,Rick Deckard,donaldmorse@green.com,0,0,
920282,2024-06-06 05:34:25,CUST0412,"Drake, Higgins and Davis",7177 Andrew Tunnel Apt. 530,,New Lee,PA,4614.67,Phone,Rick Deckard,ggallagher@gmail.com,0,0,
954108,2024-10-06 09:44:26,CUST0073,Smith-Morse,9550 Sarah Hills,,Dustinshire,NC,639.79,Email,Roy Batty,laura41@green.net,1,1,2024-10-09
948126,2024-05-18 10:01:35,CUST0014,"Lewis, Robinson and Parker",27452 Kevin Ford Suite 825,Suite 922,Sherrichester,NH,3836.72,Email,Bryant,sandrapatel@morris-anderson.com,0,0,
236969,2024-11-11 13:29:50,CUST0407,"Butler, Rosario and Stewart",29623 Ortega Loaf,,Williamsside,KS,2129.69,Phone,Roy Batty,cschultz@page-hunt.net,1,1,2024-11-13
971771,2024-12-24 20:01:50,CUST0244,Ward-Doyle,0162 Garrett Station,,North Madison,NH,4964.65,Fax,Rick Deckard,jeffrey24@fletcher.com,1,0,
598509,2024-01-17 23:17:52,CUST0415,"Hendrix, Moran and Moran",73382 Cox Fork Apt. 992,,Seanside,AR,4268.43,Phone,Rachael,johnnywiggins@carroll-rollins.com,1,1,2024-11-30
273503,2024-09-20 11:53:02,CUST0013,Bell and Sons,92067 Jonathan Course,,Tamaratown,NJ,4808.63,SalesRep,Bryant,victoriapeterson@gmail.com,0,1,2025-06-15
958309,2024-04-25 01:08:55,CUST0224,Romero-Arellano,4333 Brady Heights,,Perezhaven,GA,3713.63,Cash Counter,Zhora,ibarrasara@yahoo.com,0,1,2024-07-29
644159,2024-09-05 00:16:48,CUST0494,Walsh and Sons,6157 Harris Plaza,,New Jeffrey,AR,332.23,Cash Counter,Roy Batty,grahamcrystal@hotmail.com,0,0,
222393,2024-11-26 23:25:01,CUST0317,Long-Clark,16987 Richard Plaza,,Georgeview,TN,4753.51,Phone,Rachael,smithkelly@martinez.com,0,1,2024-12-27
998316,2023-07-13 15:53:49,CUST0161,"Newton, Sanchez and Collins",44077 Joanna Locks Apt. 996,,Christinemouth,AK,2622.13,Email,Zhora,lgallagher@hotmail.com,1,0,
484025,2024-06-06 09:47:52,CUST0291,Cooley-Hansen,6644 Brandon Station,Apt. 301,Armstrongchester,ID,1496.87,SalesRep,Roy Batty,pattersoncrystal@gmail.com,0,0,
127601,2023-03-08 08:36:22,CUST0452,Burgess-Shannon,19550 John Fork Apt. 129,,Marcmouth,GA,3490.2,Phone,Rachael,brandonhill@gmail.com,1,1,2023-06-16
739239,2024-02-12 07:03:01,CUST0092,"Morris, Powell and York",311 Cook Freeway,,Sharonbury,RI,2471.2,Cash Counter,Roy Batty,shunter@wolfe.net,0,0,
877343,2023-01-02 14:41:08,CUST0329,"Proctor, Camacho and Young",1900 Adams Island Suite 750,,Port Charlesborough,PA,295.1,Online,J.F. Sebastian,ndavenport@glass.com,1,0,
607331,2024-07-02 20:02:27,CUST0285,Reeves Inc,20521 Taylor Creek,,Tiffanystad,MO,2514.28,Cash Counter,Bryant,gmcdaniel@gmail.com,0,0,
905356,2023-06-23 03:07:54,CUST0225,Taylor Group,5908 Gerald Fields Apt. 549,,Estesview,KY,1079.72,Cash Counter,Rachael,jamesrobinson@miller.biz,1,1,2024-12-06
374354,2023-10-06 05:13:54,CUST0276,"Farmer, Rodriguez and Smith",609 Blackwell Cape Suite 379,Suite 085,Kelseyshire,MD,394.12,Phone,Bryant,npatterson@delgado-fisher.com,0,0,
994833,2024-09-05 15:36:09,CUST0422,"Patel, Hoffman and Mckinney",75883 Good Viaduct,,Lake Tonyburgh,VA,3963.05,SalesRep,Gaff,danaduncan@yahoo.com,0,0,
791626,2023-07-08 15:16:40,CUST0075,"Watkins, Grant and Page",3519 Thomas Hollow,,South Ernestfort,VA,3344.33,Phone,Rick Deckard,qcurtis@khan.com,0,1,2024-12-23
123666,2023-07-09 00:19:05,CUST0185,Morgan-Hebert,07389 Schroeder Locks Apt. 387,,Danielleside,NY,2933.62,Email,Rick Deckard,fpowell@wilkins.biz,0,1,2023-11-28
880660,2023-12-13 20:27:13,CUST0175,Green-Harris,56926 Linda Light Suite 389,,Allenmouth,UT,1952.63,Email,Roy Batty,bullocksamuel@keith.com,0,0,
404309,2024-05-05 05:45:37,CUST0319,"Blake, Miller and Lamb",79426 Michael Lodge Suite 541,,East Amanda,OH,4947.19,Cash Counter,J.F. Sebastian,brettdiaz@gmail.com,1,0,
191428,2023-10-22 17:58:55,CUST0152,"Butler, Doyle and Thomas",3415 Rebecca Meadow Suite 375,,Briannafurt,NE,4925.79,Phone,Zhora,evansryan@gordon-nelson.com,0,0,
147021,2023-08-15 22:25:50,CUST0020,"Jones, Carey and Ramirez",95486 Carpenter Plain Apt. 689,,North Damonstad,OK,943.77,Online,Pris Stratton,vazquezsarah@wright.com,1,0,
740832,2024-03-19 02:41:28,CUST0157,Yoder-Fry,0152 Sophia Lakes Suite 785,Apt. 623,Shawnmouth,WA,4592.94,Email,Rick Deckard,kelli87@meyer-johnson.org,1,0,
814746,2023-11-16 12:05:51,CUST0287,Griffith Inc,03236 Allen Drive,,North Jeffreymouth,WI,4273.9,Phone,Zhora,jonathansmith@gonzalez.biz,1,0,
437331,2023-10-22 11:58:18,CUST0113,Williams-Rowland,16787 Henderson Roads Suite 978,,South Jason,UT,4322.15,SalesRep,Pris Stratton,mckinneyjason@yu.com,1,1,2025-01-11
